Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Mother's Hispanic Origin	Mother's Hispanic Origin Code	Year	Year Code	Births
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	14
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	14
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	13
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	13
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	12
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	21
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	22
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	23
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	22
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	19
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	12
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	11
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	19
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	15
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	14
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	11
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	11
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	12
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	60
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	44
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	54
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	54
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	50
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	52
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2016	2016	99
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2017	2017	99
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2018	2018	108
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2019	2019	99
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2020	2020	84
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2021	2021	99
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	121
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	116
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	116
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	117
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	105
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	115
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	18
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	18
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	11
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	22
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	18
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	20
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	22
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	16
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	13
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	13
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	14
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	14
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	17
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	15
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	11
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	14
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	12
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	15
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	19
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	50
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	67
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	67
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	60
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	60
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	60
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2016	2016	54
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2017	2017	51
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2018	2018	66
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2019	2019	54
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2020	2020	57
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2021	2021	48
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	56
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	48
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	52
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	47
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	47
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	43
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	11
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	11
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	14
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	15
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2016	2016	17
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2018	2018	18
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2019	2019	23
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2020	2020	30
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2021	2021	15
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	288
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	294
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	274
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	274
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	287
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	275
---									
"Dataset: Natality, 2016-2021 expanded"									
Query Parameters:									
Infant Birth Weight 12: 499 grams or less; 500 - 999 grams; 1000 - 1499 grams; 1500 - 1999 grams									
Mother's Hispanic Origin: Hispanic or Latino; Not Hispanic or Latino									
Mother's Single Race 6: Asian; Black or African American; White									
Plurality: Single									
States: New York (36)									
Group By: County of Residence; Mother's Single Race 6; Mother's Hispanic Origin; Year									
Show Totals: Disabled									
Show Zero Values: False									
Show Suppressed: True									
"Calculate Rates Per: 1,000"									
---									
Help: See http://wonder.cdc.gov/wonder/help/Natality-expanded.html for more information.									
---									
"Query Date: Apr 14, 2023 9:40:34 AM"									
---									
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"									
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2021, as compiled from data provided by"									
the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at									
"http://wonder.cdc.gov/natality-expanded-current.html on Apr 14, 2023 9:40:34 AM"									
---									
Messages:									
1. Totals are not available for these results due to suppression constraints. More Information:									
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.									
---									
Caveats:									
1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:									
http://wonder.cdc.gov/wonder/help/Natality-expanded.html#Assurance of Confidentiality.									
2. Each birth record represents one liveborn infant.									
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"									
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""									
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."									
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."									
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."									
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."									
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."									
