Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Mother's Hispanic Origin	Mother's Hispanic Origin Code	Year	Year Code	Births
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	13
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	14
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	12
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	10
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	11
	"Schenectady County, NY"	36093	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	21
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	19
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	21
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	21
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	18
	"Schenectady County, NY"	36093	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	12
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	11
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	19
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	14
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	14
	"Suffolk County, NY"	36103	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	11
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	11
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	12
	"Suffolk County, NY"	36103	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	56
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	41
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	52
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	51
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	47
	"Suffolk County, NY"	36103	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	51
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2016	2016	96
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2017	2017	95
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2018	2018	106
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2019	2019	95
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2020	2020	80
	"Suffolk County, NY"	36103	White	2106-3	Hispanic or Latino	2135-2	2021	2021	94
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	117
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	111
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	110
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	110
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	102
	"Suffolk County, NY"	36103	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	112
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Tompkins County, NY"	36109	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	17
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Ulster County, NY"	36111	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Ulster County, NY"	36111	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	18
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	11
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	22
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	18
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	19
	"Ulster County, NY"	36111	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	21
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Westchester County, NY"	36119	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	15
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	13
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	13
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	14
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	14
	"Westchester County, NY"	36119	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	16
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	14
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	11
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	14
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	12
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	14
	"Westchester County, NY"	36119	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	19
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	46
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	64
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	64
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	57
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	57
	"Westchester County, NY"	36119	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	57
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2016	2016	52
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2017	2017	50
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2018	2018	59
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2019	2019	52
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2020	2020	56
	"Westchester County, NY"	36119	White	2106-3	Hispanic or Latino	2135-2	2021	2021	47
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	54
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	44
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	49
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	43
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	46
	"Westchester County, NY"	36119	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	41
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	11
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	12
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	14
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2016	2016	13
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2018	2018	18
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2019	2019	23
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2020	2020	28
	"Unidentified Counties, NY"	36999	White	2106-3	Hispanic or Latino	2135-2	2021	2021	14
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	273
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	280
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	259
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	260
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	276
	"Unidentified Counties, NY"	36999	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	266
---									
"Dataset: Natality, 2016-2021 expanded"									
Query Parameters:									
Infant Birth Weight 12: 500 - 999 grams; 1000 - 1499 grams; 1500 - 1999 grams									
Mother's Hispanic Origin: Hispanic or Latino; Not Hispanic or Latino									
Mother's Single Race 6: Asian; Black or African American; White									
Plurality: Single									
States: New York (36)									
Group By: County of Residence; Mother's Single Race 6; Mother's Hispanic Origin; Year									
Show Totals: Disabled									
Show Zero Values: True									
Show Suppressed: True									
"Calculate Rates Per: 1,000"									
---									
Help: See http://wonder.cdc.gov/wonder/help/Natality-expanded.html for more information.									
---									
"Query Date: Apr 5, 2023 12:15:27 PM"									
---									
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"									
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2021, as compiled from data provided by"									
the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at									
"http://wonder.cdc.gov/natality-expanded-current.html on Apr 5, 2023 12:15:27 PM"									
---									
Messages:									
1. Totals are not available for these results due to suppression constraints. More Information:									
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.									
---									
Caveats:									
1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:									
http://wonder.cdc.gov/wonder/help/Natality-expanded.html#Assurance of Confidentiality.									
2. Each birth record represents one liveborn infant.									
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"									
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""									
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."									
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."									
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."									
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."									
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."									
